user_id,strategic_segment,arpu_zar,total_data_gb,absolute_error_gb,prediction_accuracy_pct
SUB6929191,High Value High Error (Model Fix),543.61,7.458069999999999,0.5486492355051915,92.64354939675826
SUB7371332,Other,153.5,1.56897,0.16697524229748995,89.35765232620828
SUB2141766,High Margin (Upsell Target),51.82,0.28755000000000003,0.06928889120103265,75.90370676368192
SUB5304388,High Value High Error (Model Fix),717.42,12.02298,2.0798238185408895,82.70126192889875
SUB8299243,Low Margin Heavy (Optimize),416.25,4.970470000000001,0.23001584694813548,95.37235217297086
SUB9737452,High Margin (Upsell Target),88.02,0.6413300000000001,0.10104306526784856,84.24476240502572
SUB6439296,High Margin (Upsell Target),104.5,0.37577999999999995,0.025556415777577945,93.19910166119061
SUB1855695,High Value High Error (Model Fix),641.27,8.87354,0.5257742564632242,94.07480829000349
SUB2358454,Low Margin Heavy (Optimize),346.43,4.00043,0.12423452893521691,96.89447062102782
SUB6923361,High Margin (Upsell Target),92.52,0.19933,0.0015245440527028309,99.23516577900826
SUB8748670,High Value High Error (Model Fix),890.56,13.87377,3.3146235077634323,76.1087036345317
SUB4704697,Other,326.3,3.74671,0.740354720627705,80.23987123028724
SUB7637935,High Margin (Upsell Target),47.89,0.28893,0.03085918980348268,89.3194926786825
SUB3746153,Other,248.16,2.762,0.5384758794447855,80.50413180866092
SUB2564458,Other,209.43,2.27391,0.12463873888823196,94.51874793249372
SUB9523215,Other,152.59,1.55758,0.3169256044167448,79.65269171299421
SUB7939705,Low Margin Heavy (Optimize),413.97,5.67741,0.45246430547047023,92.03044512426493
SUB1424226,High Margin (Upsell Target),69.75,0.51352,0.037968258753905526,92.60627458445522
SUB2877779,Low Margin Heavy (Optimize),641.29,8.873790000000001,0.25211021159801916,97.1589342141518
SUB1278495,High Margin (Upsell Target),120.83,0.61652,0.4059547697213879,34.15383609268346
SUB8563493,Other,258.58,2.13949,0.017283271807304157,99.19217795795707
SUB1481193,Other,205.57,1.86551,0.11897836801721429,93.62220690228332
SUB5761515,Other,289.56,2.41162,0.27312710361666914,88.67453812720623
SUB5323492,High Margin (Upsell Target),116.27,0.54931,0.011129610022140968,97.97389269772242
SUB1082409,Other,254.97,2.8478000000000003,0.006975138530798564,99.75506922779695
SUB8609387,High Margin (Upsell Target),92.52,0.6809299999999999,0.14495467713731358,78.71224984399078
SUB8357804,High Margin (Upsell Target),67.64,0.46234,0.17396990280541147,62.3718685803929
SUB3874299,Other,126.13,1.22401,0.09835899001540538,91.96420045462003
SUB4594058,Other,106.89,0.9815499999999999,0.3159723593118151,67.80883711356373
SUB2107677,Low Margin Heavy (Optimize),340.78,3.9291199999999997,0.5852547309978235,85.10468677470213
SUB6887774,Other,326.38,3.64593,0.6693063670135775,81.64236924423734
SUB2650522,Other,163.28,1.6922000000000001,0.1281301994979367,92.42818818709746
SUB3977590,Other,199.47,2.1483600000000003,0.16837067039400022,92.16282790621682
SUB7779697,Other,140.64,1.4069800000000001,0.18929724410318882,86.54584684194596
SUB7985945,High Value High Error (Model Fix),838.85,14.30982,1.8130700870491498,87.32988893606523
SUB8422212,High Margin (Upsell Target),112.21,0.48949000000000004,0.19735895717423785,59.680696812143694
SUB7923985,High Margin (Upsell Target),87.83,0.13012,0.1403018320218375,-7.8249554425433985
SUB1118581,Low Margin Heavy (Optimize),389.03,4.53718,0.274571786766713,93.94840436644098
SUB4023846,Other,297.76,3.38708,0.4949260712128667,85.38782458008471
SUB8339096,High Value High Error (Model Fix),414.42,5.58584,0.5431994775480291,90.27542003444371
SUB2806423,Other,348.09,2.92568,0.16584005844954675,94.33157220032447
SUB1966649,High Margin (Upsell Target),124.53,0.67104,0.0041912633826483026,99.37540781732113
SUB9288515,Other,102.64,0.92802,0.19411630003674352,79.08274605754795
SUB9945326,Other,259.16,2.9005900000000002,0.8400059767572063,71.0401684913343
SUB3619893,Other,125.42,1.21514,0.21292548158503455,82.47728808326329
SUB9466685,Other,155.42,1.5931600000000001,0.10166755046809706,93.61849717115061
SUB1383609,Other,78.54,0.6243099999999999,0.02201743071838036,96.47331762772015
SUB5495511,High Margin (Upsell Target),30.24,0.13387000000000002,0.06313384773865617,52.83943546824818
SUB8261511,Other,141.6,1.41905,0.4338984299063199,69.42331630976217
SUB2042377,Other,114.85,1.0818699999999999,0.010161067505327415,99.06078664670179
SUB3459622,Other,175.43,1.84538,0.06414342476709245,96.52410751351525
SUB8184872,High Margin (Upsell Target),121.88,0.93878,0.012619680485409956,98.65573611651186
SUB7478623,Other,178.06,1.87855,0.0015325083514878823,99.91842067810343
SUB9196906,Other,457.76,3.8889899999999997,0.33161293029429384,91.47303206502733
SUB4925282,High Margin (Upsell Target),105.6,0.79577,0.1795337112229457,77.43899478204183
SUB4734942,Other,277.67,3.13389,0.22601072025900448,92.78817315671563
SUB3029341,Low Margin Heavy (Optimize),869.84,13.54008,0.05658788253532521,99.58207128366062
SUB6377168,High Margin (Upsell Target),59.89,0.38926,0.014890383767326043,96.17469460840414
SUB2339462,High Margin (Upsell Target),58.62,0.37327,0.08504471062513969,77.21630170516256
SUB9313264,High Value High Error (Model Fix),1689.36,32.08419,8.131813075638245,74.65476586556106
SUB3054048,High Value High Error (Model Fix),416.75,4.88656,0.8626150698129393,82.34719168877616
SUB4710388,Other,96.12,0.84585,0.15196336933866983,82.0342413739233
SUB5748584,Other,163.76,1.6982899999999999,0.3060106703118399,81.98124758952594
SUB9318849,Other,197.34,1.6016199999999998,0.07101982531375439,95.5657505954125
SUB8289165,Other,336.95,3.88086,0.2674541696122077,93.10837882293596
SUB9131631,Other,228.88,2.51895,0.2900805981157841,88.48406684865583
SUB9593223,High Margin (Upsell Target),63.78,0.43826,0.020061000409097696,95.42258011018626
SUB3865893,High Margin (Upsell Target),114.48,0.5229400000000001,0.0229156736071372,95.61791532352905
SUB8105924,High Margin (Upsell Target),41.96,0.2368,0.04684084744808756,80.21923671955761
SUB6648734,High Margin (Upsell Target),163.09,1.2394,0.029618952822105804,97.61021842648816
SUB8912798,Low Margin Heavy (Optimize),364.85,4.21298,0.39597060953649876,90.60117518866696
SUB3307236,Other,248.81,2.05365,0.6898575440208701,66.40822223743726
SUB2262752,High Margin (Upsell Target),100.17,0.7480800000000001,0.1330277666207338,82.21744109978428
SUB6489612,Other,212.08,1.9613900000000002,0.2586979887117049,86.81047681941354
SUB6386159,High Value High Error (Model Fix),570.98,4.883430000000001,1.044231284010217,78.6168475024682
SUB2839433,High Value High Error (Model Fix),696.56,6.88447,0.7692514503479186,88.82627928732468
SUB9420149,High Margin (Upsell Target),152.52,1.08351,0.15170872535950441,85.99840099680627
SUB5055032,High Margin (Upsell Target),141.73,0.92457,0.0899642727450145,90.26960935948446
SUB1549656,Other,242.65,2.69249,0.2529141567719617,90.60668166745423
SUB9324878,Other,179.01,1.89049,0.10182994145133017,94.6135688921216
SUB1069519,Other,89.58,0.76342,0.07652322245715382,89.97626176191955
SUB3189063,High Value High Error (Model Fix),726.26,11.22801,1.6086934971281401,85.6724967547398
SUB2752683,High Value High Error (Model Fix),494.76,6.75017,1.8062837751699599,73.24091430038118
SUB9841830,Other,193.57,1.6886400000000001,0.18673116761948427,88.94191967385089
SUB6537803,Other,205.69,2.22678,0.03542733280084809,98.40903309707973
SUB7688304,Other,125.73,1.21906,0.05898214714435879,95.16166988135458
SUB9683585,Low Margin Heavy (Optimize),1475.33,25.56248,0.4151936187704379,98.37576941372497
SUB9811785,High Margin (Upsell Target),75.98,0.53559,0.16373352424341525,69.42931640930277
SUB1187486,Other,107.16,0.98505,0.27926193991333825,71.64997310660999
SUB3457184,High Value High Error (Model Fix),426.07,5.75458,0.9478611511086363,83.52857808721686
SUB8706113,Other,81.81,0.6654800000000001,0.04083114435208568,93.86440699163225
SUB7695233,High Margin (Upsell Target),79.0,0.28247000000000005,0.23698393888285724,16.10297062241753
SUB1542955,Other,171.51,1.79594,0.25601690806117827,85.74468478561765
SUB1872834,Other,286.96,3.065,1.143675139040433,62.68596609982274
SUB5902444,High Value High Error (Model Fix),357.05,4.13425,1.0209021548718415,75.30623075837596
SUB9379482,High Value High Error (Model Fix),426.12,5.75537,0.6125287347307111,89.35726574085226
SUB4459544,Other,98.54,0.87637,0.08838200365147053,89.91498982718822
SUB6077198,High Margin (Upsell Target),60.4,0.39881,0.04680485352031477,88.26387163804449
SUB2636617,High Margin (Upsell Target),44.48,0.25894,0.0218351896523562,91.56747136311262
SUB8008642,Other,261.83,2.1680300000000003,0.4667346216157451,78.47194819187257
SUB3141912,Low Margin Heavy (Optimize),366.48,4.25304,0.09711481281384238,97.71657889853276
SUB1388742,High Margin (Upsell Target),46.58,0.27738,0.06916246231263473,75.06580780422715
SUB6271810,Other,148.59,1.5071700000000001,0.051197986980068055,96.60303834470776
SUB1865256,Other,99.14,0.8839600000000001,0.0928290937601699,89.49849611292707
SUB6585709,Other,203.08,1.652,0.3043369516400267,81.57766636561581
SUB7665088,Other,131.79,1.29537,0.28077939045609446,78.32438681951146
SUB2357453,Other,130.6,1.01536,0.3453570666974308,65.9867370491815
SUB9061792,High Margin (Upsell Target),163.4,1.24398,0.2691186403864321,78.3663209708812
SUB3712188,Low Margin Heavy (Optimize),558.4,7.67243,0.26089491846334933,96.59957903215344
SUB6194914,Other,90.95,0.7807000000000001,0.08281681819428321,89.3919792245058
SUB8724578,High Margin (Upsell Target),58.63,0.37335,0.06507822911074834,82.56910965294004
SUB7932973,Other,103.79,0.94257,0.12135774811634392,87.12480260178619
SUB5312717,High Value High Error (Model Fix),674.97,10.40216,0.7148917731426927,93.1274680148864
SUB1354182,Other,581.26,4.97372,0.23925327208946534,95.18965136578929
SUB4689638,Low Margin Heavy (Optimize),511.79,6.99692,0.07989568477885278,98.85813065207473
SUB8336302,High Value High Error (Model Fix),575.57,7.92132,1.4760444274555287,81.36618104740714
SUB5246049,High Margin (Upsell Target),148.85,1.0294100000000002,0.20002800797291642,80.56867448607295
SUB3819127,Other,122.29,1.1756300000000002,0.055856554777570455,95.24879811015622
SUB2459700,Other,304.4,3.47075,0.04962869187666685,98.57008739100579
SUB5385010,Other,219.25,2.06707,0.2776998047065651,86.56553456309825
SUB8276281,High Value High Error (Model Fix),408.22,4.85216,0.6991834787987887,85.59026333017071
SUB6875293,Other,307.36,2.56794,0.4679349165163371,81.7778095860364
SUB8045472,Other,263.97,2.96114,0.8009691752626682,72.95064822120304
SUB1513313,Other,123.71,1.1936300000000002,0.17407530651617975,85.41630936586884
SUB6538917,High Value High Error (Model Fix),939.79,14.666469999999999,1.3699923052802845,90.65901811901375
SUB1549239,Other,370.71,3.1243499999999997,0.19975509027012306,93.60650726486716
SUB1842840,High Value High Error (Model Fix),385.06,4.51087,1.5515851206026756,65.60341750920165
SUB9884263,Other,277.0,3.12542,1.215086841721166,61.12244620815231
SUB7906726,High Margin (Upsell Target),102.69,0.77026,0.058775676669708066,92.36937181345155
SUB9527835,Other,234.53,2.59014,0.010660588318542885,99.58841652117094
SUB9143179,Other,129.26,1.26347,0.2765182299313116,78.11438103545699
SUB4295990,Other,342.84,3.88852,0.2801830577252109,92.79460931857851
SUB1048984,High Value High Error (Model Fix),824.37,14.037030000000001,2.783865043719846,80.16770610506748
SUB1208150,High Margin (Upsell Target),91.08,0.17809,0.20706876872372407,-16.271979742671718
SUB9349065,Low Margin Heavy (Optimize),384.49,4.47999,0.07545441769874461,98.31574584544286
SUB7200646,Other,198.89,1.61517,0.19303881966536252,88.04838997347879
SUB6766140,Other,204.63,2.2134,0.1214128935031149,94.51464292477117
SUB4403096,Other,160.45,1.65661,0.4822454419291,70.88962146014451
SUB9120459,High Value High Error (Model Fix),616.04,10.113790000000002,2.2263035947261205,77.98744491702794
SUB5755997,High Value High Error (Model Fix),520.64,7.48543,0.7464740819086613,90.02763926843667
SUB5464344,Other,227.1,2.4965900000000003,0.466514522282131,81.313931311023
SUB2046251,High Value High Error (Model Fix),681.78,10.5118,1.4685754938006461,86.02926716831897
SUB9750364,High Margin (Upsell Target),94.89,0.70172,0.15615948887296016,77.74618239854071
SUB4018439,High Value High Error (Model Fix),416.89,4.88833,1.183769770758921,75.78375905966003
SUB2646711,Other,121.64,1.16749,0.21835460062320977,81.29709028572324
SUB4927352,High Value High Error (Model Fix),535.88,7.7438,0.9982047556622797,87.1096263376859
SUB8319764,Low Margin Heavy (Optimize),646.07,8.943040000000002,0.031641317178360495,99.64619058867723
SUB2281258,Low Margin Heavy (Optimize),636.15,8.79924,0.23947089247498532,97.27850482001871
SUB9740245,Other,197.94,2.129,0.4186545164977771,80.33562628004805
SUB2217309,High Margin (Upsell Target),106.31,0.40256000000000003,0.15453587884548348,61.61171531064103
SUB6108728,High Value High Error (Model Fix),617.07,8.522770000000001,1.277576121354599,85.00984866006476
SUB1270001,Other,275.9,3.11153,1.2002460216262554,61.425857323366465
SUB2579889,Other,204.6,2.2129899999999996,0.1256531469841069,94.322019214542
SUB7041084,High Margin (Upsell Target),88.05,0.13343,0.07688282357558832,42.37965706693523
SUB3234489,High Value High Error (Model Fix),814.54,12.64953,0.8530588711981864,93.25620105096247
SUB6168638,Other,156.72,1.24482,0.012948268266256502,98.95982806620583
SUB5325001,High Value High Error (Model Fix),660.24,9.85156,1.8222654235038398,81.50277292627929
SUB8213741,High Margin (Upsell Target),37.45,0.19722,0.09932550852993496,49.63720285471304
SUB8412620,Other,115.48,1.0897999999999999,0.5696762910015527,47.72652862896377
SUB9165571,Other,123.03,1.18502,0.24542110855608512,79.28970746855875
SUB7630064,Low Margin Heavy (Optimize),464.82,6.31618,0.11297582372847881,98.21132672392999
SUB4080761,High Margin (Upsell Target),45.54,0.2085,0.038910422620284296,81.33792680082288
SUB6107385,High Margin (Upsell Target),143.32,0.9479299999999999,0.07022420596878454,92.59183632032064
SUB9607009,High Value High Error (Model Fix),468.52,6.60204,2.10685280172068,68.0878516076746
SUB4695611,High Margin (Upsell Target),129.86,0.74962,0.10268884718866744,86.30121298942565
SUB4844328,High Margin (Upsell Target),52.59,0.33013,0.04433862733362204,86.56934318794958
SUB6516829,Low Margin Heavy (Optimize),419.28,5.65629,0.053864017087184024,99.0477147195921
SUB5474220,High Value High Error (Model Fix),859.21,8.52742,0.6348944545501993,92.55467123056916
SUB9752084,Other,159.49,1.64451,0.12473845441180131,92.41485582867837
SUB2897465,High Value High Error (Model Fix),523.06,7.160220000000001,0.6646336497325338,90.71769233721123
SUB8731445,Other,292.98,3.32672,0.3509326947147353,89.45109012135872
SUB4734049,High Value High Error (Model Fix),1335.37,23.08887,3.7524640876564597,83.74773608385141
SUB9341219,Other,167.75,1.7485899999999999,0.49296784489057965,71.80769391963926
SUB1689556,Other,266.99,2.99926,0.47609640333395786,84.12620435260838
SUB4527110,Other,222.39,1.8215899999999998,0.1105108377594557,93.93327599737286
SUB7739202,Low Margin Heavy (Optimize),362.99,4.18552,0.4328733591976883,89.65783560471128
SUB1552226,High Margin (Upsell Target),115.95,0.5445599999999999,0.04397335510615463,91.92497518984968
SUB5550056,Other,172.07,1.80301,0.01785415237581356,99.00975854954694
SUB7486460,Other,183.08,1.53391,0.08755796782304537,94.29184451349522
SUB2360764,Low Margin Heavy (Optimize),623.16,8.610959999999999,0.3280479259285727,96.19034432945254
SUB3133643,High Margin (Upsell Target),99.49,0.74214,0.017210275084327598,97.68099346695669
SUB3907360,Other,130.4,1.27783,0.1200257161569076,90.60706696846157
SUB2406150,Low Margin Heavy (Optimize),381.83,4.463220000000001,0.11517834513987246,97.419389025415
SUB9706483,High Margin (Upsell Target),46.59,0.27748,0.15205889741293666,45.20005138642905
SUB4651387,Other,75.4,0.5847,0.06795976078041954,88.37698635532418
SUB8136029,High Margin (Upsell Target),129.66,0.7467,0.2514446759852319,66.32587706103764
SUB5822139,Other,317.11,3.6309,0.11957579056290024,96.70671760271833
SUB6241684,High Margin (Upsell Target),79.0,0.20065,0.04757508698332813,76.28951558269219
SUB7086368,High Margin (Upsell Target),134.82,0.82269,0.09129667427567623,88.90266391038226
SUB3263567,Other,168.44,1.75732,0.39382484141384744,77.58946342078578
SUB5000740,High Margin (Upsell Target),102.69,0.7702100000000001,0.056896193954257046,92.61289856607198
SUB9169815,Other,145.04,1.46242,0.6054146222827648,58.601863877493145
SUB7347572,High Value High Error (Model Fix),568.51,7.81902,1.2175588963273505,84.42824169362208
SUB9047252,Other,161.45,1.66924,0.1483590500837355,91.11217978938106
SUB3432593,Other,249.58,2.77982,0.17865827017101443,93.57302738411069
SUB7892180,High Margin (Upsell Target),55.06,0.32841000000000004,0.0368440410502161,88.78108430004686
SUB1641593,Other,93.52,0.81311,0.0010766605618388603,99.86758734219984
SUB5408285,Low Margin Heavy (Optimize),905.58,14.11563,0.05037378963515593,99.6431346696169
SUB2143647,High Margin (Upsell Target),110.34,0.46188999999999997,0.05200695136601424,88.74040326354451
SUB2985588,Other,128.98,1.26005,0.16331885815751424,87.03870019780848
SUB2052425,Low Margin Heavy (Optimize),682.47,9.47052,0.46554302688054783,95.0842928700795
SUB7337479,Other,77.2,0.60749,0.27298116521754745,55.064089084997704
SUB2743227,Other,125.82,1.22015,0.13688018758861475,88.7816917929259
SUB5109803,Other,242.28,2.40653,0.06579765962977646,97.26586996090734
SUB2286188,High Margin (Upsell Target),79.0,0.24574000000000001,0.08151302779165126,66.8295646652351
SUB5817167,High Margin (Upsell Target),146.4,0.9933,0.027979302733947553,97.18319714749344
SUB4070771,High Margin (Upsell Target),32.79,0.15622,0.10477855900459536,32.92884457521741
SUB8546691,Other,322.05,3.69309,0.4972154180161312,86.53660165292123
SUB2134106,Low Margin Heavy (Optimize),414.73,5.5903599999999996,0.16139844737089337,97.11291495769694
SUB6923808,Other,267.8,3.0095,0.14333451226674,95.23726491886559
SUB8321105,High Margin (Upsell Target),110.56,0.83936,0.09149968637112393,89.09887457454204
SUB6222798,Other,228.8,2.20778,0.00011765989778300678,99.99467066927942
SUB9429948,Other,105.79,0.96776,0.24307330627569246,74.8828938708262
SUB7145660,High Value High Error (Model Fix),675.44,10.40961,1.2447091611209302,88.04269169430046
SUB8724922,Other,91.87,0.79228,0.04488962365552163,94.33412131373737
SUB1406547,High Margin (Upsell Target),107.51,0.42019,0.013323928886160241,96.8290704476165
SUB8790574,Other,274.12,2.27598,0.003081509972274521,99.86460733520178
SUB4110997,Other,327.52,3.76203,0.1490088749417029,96.03913645181716
SUB5924191,Other,122.13,0.94096,0.015743119471342437,98.32690874518126
SUB4843139,Other,121.59,1.16686,0.22253374786488966,80.92883911824129
SUB4416403,Other,301.05,3.2726100000000002,0.372966928059256,88.60337993041469
SUB5112924,High Value High Error (Model Fix),404.38,5.440300000000001,0.4809882138142445,91.1587924597128
SUB9121849,Low Margin Heavy (Optimize),407.65,5.48772,0.3236207854952333,94.10281892124173
SUB3078937,High Value High Error (Model Fix),418.06,5.6384799999999995,1.6453496649359973,70.81926929002147
SUB7601457,Other,99.22,0.88497,0.12031079193785343,86.4050993889224
SUB2245749,Other,148.8,1.50974,0.2957406276282344,80.41115505794147
SUB6942654,Other,292.51,3.32089,0.4377319016180774,86.81883767248908
SUB7470181,High Margin (Upsell Target),132.37,0.78662,0.0953358631853688,87.88031537650087
SUB8069337,High Margin (Upsell Target),79.0,0.5422899999999999,0.024429160188280896,95.49518519827382
SUB6942712,Other,277.37,3.13,0.2987858503315435,90.45412618749063
SUB2548496,High Value High Error (Model Fix),998.61,15.61369,4.987505318605637,68.05684422704924
SUB2841646,Low Margin Heavy (Optimize),444.94,6.02818,0.047124107994990005,99.2182697266009
SUB2968921,Other,250.62,2.0696,0.31019547874564535,85.01181490405656
SUB8784197,Other,95.56,0.83882,0.1790206907989652,78.6580326173714
SUB8503416,Other,179.31,1.89422,0.2604142182936384,86.25216615315864
SUB1770692,High Margin (Upsell Target),110.08,0.83515,0.015974870612546876,98.08718546218681
SUB8334901,High Margin (Upsell Target),34.72,0.17317,0.027580470864430495,84.07318192271728
SUB4486444,Other,195.73,1.72037,0.28925257168528207,83.1866068528699
SUB3931531,High Value High Error (Model Fix),384.95,4.48588,0.5151189398607499,88.51688097183273
SUB9325032,High Value High Error (Model Fix),387.94,5.23633,0.7051738139884858,86.53305246253606
SUB2954109,Other,198.22,1.75707,0.37020594030084486,78.93049563757592
SUB2962889,Other,135.77,1.0608199999999999,0.22853296371031184,78.45695181931791
SUB8919584,Other,258.61,2.89363,0.2173569344060713,92.48843375255056
SUB1947272,Other,281.64,2.98656,0.23889914059082873,92.00085916268789
SUB8660771,Other,280.29,3.16688,0.024656994176495584,99.22141053098015
SUB7721308,High Margin (Upsell Target),103.59,0.36246,0.04128982827701855,88.60844554515849
SUB8392367,Other,146.49,1.4806199999999998,0.11266671360599556,92.39057194918375
SUB2515719,High Value High Error (Model Fix),381.16,4.43812,1.3442589321607556,69.71107288309564
SUB5289991,Other,126.05,1.2230699999999999,0.10564669148563022,91.36217129962878
SUB7824125,Other,191.32,2.04557,0.017103420498150168,99.16387996997658
SUB3901717,Other,188.19,1.60923,0.11766053930209819,92.68839511430323
SUB5866940,Other,121.21,1.16207,0.07360801332803235,93.66578490727474
SUB5062118,High Margin (Upsell Target),79.0,0.24103,0.06037824423360466,74.94990489416062
SUB7674106,High Margin (Upsell Target),86.7,0.62976,0.27689956114555936,56.03093858842109
SUB2550184,High Margin (Upsell Target),69.56,0.5111100000000001,0.09550001324454949,81.3151741807929
SUB9010643,High Value High Error (Model Fix),498.9,7.1170100000000005,0.6764647850082133,90.49509857358339
SUB5098535,High Value High Error (Model Fix),634.32,8.77275,0.8967216014925299,89.7783294691798
SUB5081534,Other,90.75,0.7782,0.059654134890031796,92.33434401310308
SUB5785613,High Value High Error (Model Fix),1231.99,19.371869999999998,4.878414588655952,74.8170177238648
SUB9497552,High Value High Error (Model Fix),366.21,4.249680000000001,0.4894760761335739,88.48204862169449
SUB4207393,Other,165.03,1.71426,0.12119514878870263,92.93017693997977
SUB8366604,Other,84.17,0.69525,0.012610667372340845,98.18616794356838
SUB1317537,Other,195.76,2.10161,0.2989826383729075,85.7736383832915
SUB6124795,Other,194.7,2.08827,0.025671254682092304,98.77069274173874
SUB1533634,High Margin (Upsell Target),99.5,0.74222,0.02972288524276223,95.99540766312384
SUB5131279,High Value High Error (Model Fix),1313.84,22.708389999999998,6.037798913225611,73.41159407062494
SUB8586288,High Margin (Upsell Target),152.34,1.0808900000000001,0.16146059926908407,85.06225432106098
SUB1661440,Other,149.31,1.51614,0.2916803659953713,80.76164694583804
SUB7423388,Other,89.02,0.7564099999999999,0.012546223276205581,98.34134619105967
SUB5317293,High Value High Error (Model Fix),1192.54,20.56445,1.5733690682879669,92.34908267282633
SUB3667867,Low Margin Heavy (Optimize),555.63,7.632350000000001,0.2595113832649609,96.59984954483271
SUB8967801,High Margin (Upsell Target),157.96,1.16368,0.13347807881056006,88.52965774005224
SUB6410897,High Margin (Upsell Target),35.42,0.17939,0.023783955848454497,86.74176049475751
SUB5695781,High Margin (Upsell Target),79.0,0.30246,0.12647071922083974,58.18596865012242
SUB8277186,Other,163.04,1.3003399999999998,0.010739879717582168,99.1740714184304
SUB6171748,Other,146.76,1.15732,0.2604761939107778,77.4931571293352
SUB6382287,Other,80.15,0.6446000000000001,0.2297286075701538,64.36105994878162
SUB8395873,Other,182.14,1.4681,0.15945104394115917,89.13895211898651
SUB8389434,Other,140.26,1.40213,0.43212374888875704,69.18090698517562
SUB5636440,Other,111.23,1.03627,0.1608653095835445,84.47650616310956
SUB2828022,Other,133.82,1.32092,0.27744258805859556,78.99626108631897
SUB1368893,Other,201.05,1.7988,0.7280089751796166,59.52807565156679
SUB9774533,Other,199.44,2.148,0.2495574792275126,88.3818678199482
SUB7700379,Other,271.43,3.05521,0.36515538177474216,88.04810858256087
SUB4737973,High Value High Error (Model Fix),423.63,4.97322,0.7351965301935914,85.21689106467055
SUB1000917,Other,185.14,1.56426,0.21130909739885717,86.49143381542345
SUB1486799,Other,192.14,2.0559600000000002,0.48796898687690016,76.26563810205937
SUB5268173,Other,127.73,1.24422,0.18178576529974988,85.38958019484096
SUB3619909,High Margin (Upsell Target),35.54,0.0824,0.02585282357558833,68.62521410729572
SUB6176367,Other,126.24,1.22547,0.09689899001540536,92.09291210593443
SUB1443035,High Margin (Upsell Target),120.17,0.60682,0.07390796172102965,87.82044729556875
SUB2222869,Other,552.88,4.7244399999999995,0.3151534357700516,93.32929541342357
SUB5025942,Other,216.29,2.36032,0.4114148869521963,82.56952926076988
SUB9033951,High Value High Error (Model Fix),402.4,5.41158,1.2047084991542194,77.73832228010637
SUB5314896,High Margin (Upsell Target),124.25,0.66695,0.09312185233253445,86.03765614625767
SUB3332517,High Margin (Upsell Target),44.28,0.25717,0.09418397781988211,63.37676330058634
SUB8955229,Other,560.95,4.79536,0.36596617761716566,92.36832734941348
SUB3363162,Other,179.61,1.89808,0.3754636170263279,80.21876754265743
SUB9997354,Other,176.42,1.8578800000000002,0.5541766434080566,70.17155879776647
SUB5513552,Low Margin Heavy (Optimize),389.1,4.57032,0.22381049791535546,95.10295782537425
SUB5256146,High Value High Error (Model Fix),424.67,5.734310000000001,2.229220951605469,61.124861550814856
SUB6371159,High Margin (Upsell Target),118.3,0.57924,0.08990381456891283,84.47900445947917
SUB8745269,Other,140.99,1.4113099999999998,0.1844015971894548,86.93401186206752
SUB9621837,High Value High Error (Model Fix),549.29,7.5405,1.9712611663456254,73.85768627616702
SUB6250295,Other,216.56,2.36375,0.4129950557642159,82.5279722574631
SUB6321129,Other,215.23,2.34694,0.3399673823987861,85.51444082938694
SUB7905043,High Value High Error (Model Fix),585.66,8.587399999999999,2.502430914992612,70.8592715490997
SUB3589644,Other,160.36,1.6554,3.081333043386536e-06,99.99981386172264
SUB5614466,High Value High Error (Model Fix),1480.27,16.445220000000003,1.3561190836934358,91.75371880890961
SUB7254887,High Margin (Upsell Target),117.13,0.56201,0.3727187274703839,33.681121782462256
SUB8110953,High Margin (Upsell Target),60.52,0.3998,0.17843654780217438,55.36854732311796
SUB2418175,Low Margin Heavy (Optimize),395.44,5.310779999999999,0.22400819770483782,95.78200946556179
SUB1592632,Other,171.72,1.3665999999999998,0.10434877459751468,92.36435133927156
SUB3897706,High Value High Error (Model Fix),468.55,6.37025,0.5071562106611527,92.0386764936831
SUB4714379,Other,77.52,0.6115,0.0512972230246429,91.6112472568041
SUB5272513,Other,266.38,2.99154,0.2938953891564746,90.17578273543143
SUB3891912,Other,268.64,3.02009,0.16605373100369913,94.50169594271365
SUB2093956,High Margin (Upsell Target),113.72,0.51168,0.03841128595392884,92.49310390206206
SUB9594859,High Margin (Upsell Target),146.7,0.99783,0.03609376105470219,96.38277451522782
SUB6668889,Other,180.66,1.9113399999999998,0.7161370361539443,62.53220064698356
SUB7129877,Other,334.34,3.84796,0.35294683802120685,90.82768952844606
SUB5183839,Other,188.81,1.61848,0.19581949516263464,87.90102471685566
SUB4149783,High Value High Error (Model Fix),1048.51,16.417180000000002,3.196112496666787,80.53190318515855
SUB2935772,High Value High Error (Model Fix),524.84,7.18615,0.9401501380604582,86.91719296061927
SUB1268449,High Value High Error (Model Fix),1198.76,20.6745,4.709737006464856,77.21958448105224
SUB9975979,High Value High Error (Model Fix),857.43,13.340209999999999,2.0968292431343833,84.28188729312069
SUB5079430,Other,193.68,2.07539,0.06780394479518081,96.73295405706008
SUB4665842,Other,258.95,2.89791,0.31353348313812957,89.18070322618269
SUB5037746,Other,92.03,0.7943,0.01108608018988233,98.60429558228851
SUB3368403,Low Margin Heavy (Optimize),348.83,4.03061,0.13689706430414983,96.6035646141862
SUB8433976,High Margin (Upsell Target),96.26,0.71377,0.1336943118385997,81.26927275752698
SUB8558158,Other,271.82,2.8418200000000002,0.07494245356893536,97.36287120335084
