user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category,streaming_data_gb,social_data_gb,messaging_data_gb,gaming_data_gb,total_data_gb
SUB2514542,2026-03-31,0.34,0.2,0.07,0.11,0,0,45-54,Prepaid_Daily,Mid_Range,4G+,Light,0.5963999999999999,0.0665,0.00066,0.02088,0.71748
SUB7357718,2026-03-30,1.98,2.53,0.4,0.63,1,0,45-54,Postpaid_Premium,5G_Device,5G,Heavy,5.75061,0.96011,0.00785,0.05323,7.20111
SUB5180656,2026-03-25,0.25,0.9,1.07,0.1,1,0,25-34,Postpaid_Unlimited,Mid_Range,5G,Light,0.76683,0.25817,0.01604,0.008919999999999999,1.18981
SUB9465506,2026-03-23,3.0,1.33,0.63,0.0,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Heavy,10.27576,0.34223000000000003,0.00332,0.0,10.03258
SUB7846192,2026-04-09,7.67,5.6,1.25,1.63,0,1,18-24,Postpaid_Unlimited,Tablet,4G,Power_User,11.47286,1.40565,0.00895,0.26079,13.11826
SUB9676924,2026-03-31,1.52,0.71,0.66,0.13,0,0,45-54,Postpaid_Premium,5G_Device,5G,Heavy,5.82908,0.24153,0.01277,0.02422,6.82747
SUB8347689,2026-03-23,3.22,1.85,0.13,0.67,0,1,35-44,Prepaid_Daily,5G_Device,5G,Heavy,7.268050000000001,0.49019999999999997,0.00221,0.046939999999999996,7.8558699999999995
SUB2829553,2026-03-23,1.9,0.98,1.28,0.23,1,1,35-44,Postpaid_Premium,Mid_Range,3G,Light,1.46239,0.10103,0.02284,0.03571,1.65276
SUB4041341,2026-04-03,1.69,0.44,1.68,0.56,0,0,25-34,Postpaid_Premium,Mid_Range,3G,Light,0.9504400000000001,0.05514,0.03259,0.09955,1.11834
SUB2039504,2026-04-04,1.44,0.28,0.65,1.4,0,1,25-34,Prepaid_Daily,Mid_Range,4G,Light,1.01718,0.06814,0.01194,0.25698000000000004,1.46929
SUB7666455,2026-04-03,3.12,1.45,0.86,0.29,0,0,35-44,Postpaid_Premium,5G_Device,4G,Moderate,3.77828,0.2936,0.00758,0.012230000000000001,4.02227
SUB8663589,2026-04-13,5.84,2.03,1.15,1.84,0,1,25-34,Postpaid_Basic,Premium_Smartphone,4G+,Heavy,7.221220000000001,0.65974,0.01236,0.12344,8.40599
SUB8918348,2026-04-02,2.99,6.0,4.0,1.61,1,0,35-44,Postpaid_Unlimited,5G_Device,5G,Power_User,9.15337,2.02517,0.06684,0.2075,11.095120000000001
SUB5988023,2026-03-29,1.81,0.36,0.07,0.83,1,0,45-54,Postpaid_Premium,5G_Device,4G,Moderate,2.85356,0.10154,0.00061,0.07390000000000001,2.84399
SUB8635836,2026-04-15,8.0,2.04,4.0,0.3,0,0,18-24,Postpaid_Unlimited,5G_Device,5G,Power_User,24.29872,0.57494,0.04363,0.03571,27.03443
SUB8809006,2026-03-22,0.95,3.53,0.05,0.38,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Light,1.08515,0.90239,0.00035,0.06331,1.9933699999999999
SUB2675843,2026-03-22,0.43,0.5,0.0,0.18,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,Light,0.55,0.10493999999999999,0.0,0.01443,0.73297
SUB9423309,2026-04-13,8.0,6.0,1.15,2.28,1,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Power_User,25.31531,2.03876,0.022,0.38433999999999996,26.197599999999998
SUB4229028,2026-04-03,0.16,0.67,0.03,0.01,0,0,45-54,Prepaid_Daily,Mid_Range,5G,Light,0.39233999999999997,0.18455000000000002,0.00017999999999999998,0.00185,0.63617
SUB8056993,2026-04-09,3.14,1.3,0.17,0.22,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Moderate,2.34769,0.3355,0.00147,0.015449999999999998,2.99298
SUB2721610,2026-03-25,1.59,1.04,0.61,0.49,0,1,45-54,Postpaid_Basic,5G_Device,3G,Light,0.51943,0.10711,0.00967,0.07332,0.7717999999999999
SUB3339767,2026-04-03,0.29,0.15,0.04,0.24,0,0,35-44,Postpaid_Unlimited,Basic_Phone,4G,Very_Light,0.32282,0.039509999999999997,0.00061,0.0218,0.43733999999999995
SUB3614235,2026-03-20,0.19,3.37,0.39,0.88,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.14464,0.72439,0.00688,0.14376,1.14202
SUB1491036,2026-03-20,0.73,2.25,0.08,0.04,0,1,25-34,Prepaid_Daily,5G_Device,5G,Moderate,1.80095,0.67375,0.0005899999999999999,0.0034500000000000004,2.7188600000000003
SUB9715912,2026-04-10,0.15,0.28,0.08,0.08,1,0,45-54,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.16951,0.053759999999999995,0.00064,0.01493,0.23842
SUB7046914,2026-04-09,1.06,0.62,0.06,0.34,0,0,18-24,Postpaid_Basic,Basic_Phone,4G,Light,1.24077,0.13235,0.00066,0.039009999999999996,1.42714
SUB3710241,2026-03-20,1.24,0.12,0.49,0.14,0,1,35-44,Prepaid_Monthly,Mid_Range,5G,Moderate,2.45445,0.039689999999999996,0.00903,0.00835,2.78933
SUB2142953,2026-03-25,0.21,2.45,0.43,0.55,1,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Light,0.35988,0.60092,0.00422,0.06414,1.0668900000000001
SUB4961352,2026-03-22,0.64,1.72,1.17,0.97,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Light,1.01562,0.34592,0.02127,0.09306,1.59662
SUB4978702,2026-03-26,1.51,3.61,1.41,0.71,0,1,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Moderate,3.00034,1.1325399999999999,0.024210000000000002,0.12472,4.3555600000000005
SUB9168984,2026-03-19,1.33,0.69,0.63,0.0,1,0,35-44,Prepaid_Daily,Premium_Smartphone,3G,Light,0.50068,0.06770999999999999,0.0035299999999999997,0.0,0.57778
SUB1326916,2026-03-20,0.26,1.68,0.83,0.21,1,0,45-54,Postpaid_Premium,Mid_Range,4G,Light,0.3401,0.33734,0.0068,0.02172,0.7606799999999999
SUB4597706,2026-04-04,1.82,1.05,0.62,0.92,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,5G,Heavy,6.50066,0.33372,0.004860000000000001,0.18353,6.70281
SUB5506554,2026-04-15,0.6,3.2,1.07,0.04,0,0,55+,Postpaid_Basic,Premium_Smartphone,5G,Moderate,1.34813,0.89101,0.010539999999999999,0.00424,2.21143
SUB1605409,2026-04-02,0.39,1.64,0.86,0.06,0,1,35-44,Prepaid_Daily,Mid_Range,5G,Light,0.68131,0.61807,0.01385,0.00903,1.46597
SUB7849486,2026-04-06,0.35,1.04,0.22,0.06,0,0,55+,Postpaid_Unlimited,Mid_Range,5G,Light,1.1202699999999999,0.36504000000000003,0.00147,0.011210000000000001,1.56196
SUB6050405,2026-03-24,0.08,1.36,0.44,1.5,0,0,18-24,Postpaid_Basic,5G_Device,4G+,Light,0.08423,0.38955,0.006719999999999999,0.26087,0.76221
SUB9337735,2026-03-20,2.51,3.11,0.25,0.37,1,0,18-24,Postpaid_Premium,Mid_Range,4G,Heavy,4.43598,0.8403400000000001,0.00191,0.06043,5.17284
SUB2725690,2026-04-05,0.62,0.16,0.08,0.27,0,0,45-54,Prepaid_Daily,5G_Device,4G,Light,0.62294,0.03058,0.00146,0.053009999999999995,0.77527
SUB4280772,2026-04-02,0.16,1.03,0.41,0.29,0,0,45-54,Postpaid_Premium,Mid_Range,5G,Light,0.47411000000000003,0.27666,0.00538,0.0222,0.77115
SUB9197295,2026-03-29,1.3,1.45,0.03,0.77,0,1,25-34,Postpaid_Unlimited,Basic_Phone,5G,Moderate,3.72896,0.50444,0.0003,0.07048,3.9027600000000002
SUB6809041,2026-04-06,0.7,0.91,1.43,0.36,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light,0.69638,0.16959,0.015609999999999999,0.04711,0.98191
SUB6087268,2026-03-27,2.31,5.91,0.01,0.01,0,0,45-54,Prepaid_Monthly,5G_Device,4G,Moderate,2.67884,1.4590999999999998,8e-05,0.00058,4.17336
SUB7155579,2026-03-22,0.71,4.59,0.66,1.0,0,0,18-24,Prepaid_Daily,5G_Device,5G,Moderate,1.49348,1.7458099999999999,0.00531,0.13282,3.52611
SUB1403119,2026-03-22,0.86,1.13,0.49,0.15,1,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.8651,0.28086,0.00671,0.01495,1.3056500000000002
SUB9212420,2026-04-16,1.1,0.77,0.19,0.03,0,0,45-54,Prepaid_Monthly,5G_Device,4G+,Light,1.38756,0.21768,0.00127,0.00217,1.8315899999999998
SUB1402732,2026-04-17,1.82,3.3,0.45,0.61,1,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate,2.9659899999999997,0.73236,0.00587,0.03624,3.55588
SUB1506079,2026-04-13,0.36,0.7,0.05,0.05,0,1,25-34,Prepaid_Daily,Basic_Phone,4G+,Light,0.446,0.16513999999999998,0.0008,0.00233,0.61599
SUB2950013,2026-04-15,0.37,0.16,0.03,0.02,0,0,45-54,Prepaid_Daily,Basic_Phone,5G,Light,0.55943,0.04718,0.00043,0.0032400000000000003,0.64234
SUB2132658,2026-04-13,0.4,6.0,0.42,0.5,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Moderate,0.88577,2.03909,0.00428,0.06019,3.3519200000000002
SUB2985209,2026-03-23,0.85,3.28,0.15,0.3,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light,0.77991,0.9691799999999999,0.00107,0.012039999999999999,1.79129
SUB5322626,2026-04-11,0.37,0.15,0.01,0.01,0,0,55+,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.38881,0.03214,0.00017,0.00159,0.41708
SUB1656951,2026-04-02,0.31,2.06,4.0,0.05,0,0,35-44,Postpaid_Premium,5G_Device,4G+,Light,0.6712899999999999,0.60033,0.06506999999999999,0.00467,1.4506700000000001
SUB9399911,2026-04-08,1.41,1.16,4.0,0.44,0,1,45-54,Postpaid_Unlimited,Premium_Smartphone,3G,Light,0.7359,0.09592,0.06522,0.06289,1.0671400000000002
SUB4479591,2026-04-13,3.08,1.07,0.06,0.03,1,0,45-54,Prepaid_Monthly,5G_Device,4G,Moderate,3.00613,0.20596,0.001,0.0044800000000000005,3.1623099999999997
SUB6203916,2026-04-07,2.25,1.32,0.71,1.35,1,0,18-24,Postpaid_Basic,Premium_Smartphone,3G,Light,0.68709,0.11685,0.01348,0.09161,0.89293
SUB7026988,2026-04-02,1.22,2.31,0.07,0.08,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,3G,Light,0.6009099999999999,0.24637,0.00111,0.01114,0.91161
SUB8426263,2026-04-11,2.34,0.63,1.23,0.09,0,1,25-34,Prepaid_Daily,Mid_Range,4G,Moderate,2.25964,0.09795999999999999,0.01167,0.01,2.38992
SUB3366610,2026-03-22,1.44,1.74,1.71,1.53,0,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Light,1.2579500000000001,0.41181,0.01475,0.25284,1.8923800000000002
SUB5180303,2026-04-14,1.84,0.87,1.27,0.0,0,1,35-44,Postpaid_Premium,Tablet,4G,Moderate,2.32282,0.22908,0.01662,0.0,2.49953
SUB5684346,2026-03-24,1.08,1.16,0.13,0.56,0,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,Moderate,2.2728699999999997,0.40769,0.00252,0.10674,2.93542
SUB1458298,2026-04-17,1.22,1.01,0.26,0.22,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,Moderate,2.18115,0.21853,0.00415,0.028210000000000002,2.23653
SUB2047343,2026-04-13,1.32,1.19,0.31,1.73,0,0,18-24,Postpaid_Premium,Mid_Range,4G,Moderate,1.91422,0.30954000000000004,0.004059999999999999,0.07572,2.5436300000000003
SUB6719720,2026-04-14,2.48,6.0,0.89,0.71,0,1,25-34,Postpaid_Premium,Tablet,4G,Heavy,3.85028,0.94768,0.01022,0.10815000000000001,5.3621300000000005
SUB9493836,2026-04-07,1.21,0.87,1.34,0.1,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.84884,0.15593,0.02048,0.019,1.09253
SUB5620650,2026-03-20,8.0,1.24,4.0,1.5,1,0,25-34,Postpaid_Premium,5G_Device,5G,Power_User,21.33353,0.47794,0.03514,0.25564,23.34998
SUB2755692,2026-04-08,1.66,6.0,0.47,2.99,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Heavy,2.7196599999999997,1.56779,0.006059999999999999,0.45193,5.24768
SUB2730228,2026-04-01,0.91,1.66,0.49,0.21,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.7077,0.28568,0.00554,0.02286,1.14576
SUB2946793,2026-04-09,2.65,0.1,0.01,0.41,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.7585900000000003,0.01866,0.0001,0.05987,2.92623
SUB2569123,2026-03-25,1.27,0.26,0.05,0.02,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Light,1.3695599999999999,0.06486,0.0007,0.0037400000000000003,1.4786199999999998
SUB7115518,2026-03-21,2.38,0.84,1.4,0.12,1,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,Light,1.2014500000000001,0.07575,0.01858,0.01835,1.30948
SUB8393979,2026-04-02,0.8,0.44,0.12,1.88,0,0,18-24,Prepaid_Monthly,Basic_Phone,4G+,Light,1.10328,0.10967,0.0014,0.21741,1.46123
SUB9437482,2026-03-28,6.69,3.79,0.44,0.78,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Power_User,10.51103,0.70327,0.0028399999999999996,0.12732,12.22498
SUB2622572,2026-04-15,0.36,0.82,0.62,1.07,0,0,25-34,Postpaid_Premium,Basic_Phone,4G+,Light,0.77386,0.16832,0.00977,0.15324000000000002,1.0946600000000002
SUB4220281,2026-04-05,0.4,0.39,0.07,0.13,0,0,18-24,Prepaid_Monthly,Basic_Phone,4G+,Light,0.4699,0.07983,0.00138,0.006059999999999999,0.6057400000000001
SUB3689784,2026-03-23,0.38,0.54,0.72,0.08,0,0,18-24,Prepaid_Daily,5G_Device,4G,Light,0.31359,0.15300999999999998,0.01238,0.01388,0.6410399999999999
SUB9175602,2026-03-20,0.5,1.15,0.51,0.1,1,0,55+,Postpaid_Basic,Mid_Range,4G+,Light,0.67274,0.28437,0.009380000000000001,0.016300000000000002,1.10416
SUB1709662,2026-03-23,1.08,0.56,0.43,0.49,0,0,25-34,Prepaid_Monthly,Mid_Range,3G,Light,0.43779,0.04828,0.00382,0.02389,0.55843
SUB7863382,2026-04-06,0.25,0.26,0.24,0.24,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,3G,Very_Light,0.12949000000000002,0.0225,0.0016200000000000001,0.03218,0.25409
SUB6321129,2026-03-20,1.69,0.44,0.35,0.87,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,Moderate,2.01325,0.12711,0.00366,0.05705,2.34694
SUB9859060,2026-04-17,0.22,3.08,1.16,0.21,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,Light,0.1931,0.49326,0.02054,0.01848,0.7692100000000001
SUB6672605,2026-03-19,0.71,0.55,2.46,0.18,0,1,25-34,Postpaid_Basic,5G_Device,4G,Light,0.53631,0.09244,0.02102,0.01753,0.69716
SUB3592670,2026-04-11,1.64,0.39,0.02,0.37,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light,1.96119,0.09876,0.00037,0.047020000000000006,1.97678
SUB5810833,2026-03-29,1.39,1.57,0.04,0.91,0,0,25-34,Postpaid_Basic,Mid_Range,3G,Light,0.45189999999999997,0.20002,0.00061,0.17593,0.84846
SUB7703459,2026-03-23,0.07,2.17,0.57,0.15,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light,0.05157,0.43510000000000004,0.00592,0.02743,0.63589
SUB7417665,2026-04-03,0.14,1.26,0.07,0.22,1,0,25-34,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.10471,0.31229,0.00053,0.03052,0.44633999999999996
SUB1442061,2026-04-01,0.5,0.57,0.24,0.03,0,1,18-24,Postpaid_Basic,Mid_Range,3G,Very_Light,0.21278,0.06225,0.0016200000000000001,0.0035800000000000003,0.29987
SUB4761675,2026-04-14,0.98,6.0,1.14,1.78,0,1,18-24,Postpaid_Basic,5G_Device,5G,Moderate,1.81048,2.26382,0.008289999999999999,0.20517,4.38784
SUB8415745,2026-03-26,8.0,4.88,4.0,1.72,1,0,25-34,Postpaid_Premium,Premium_Smartphone,5G,Power_User,26.81399,1.50383,0.046509999999999996,0.20807,27.92963
SUB9082655,2026-03-30,0.36,0.42,1.21,0.02,0,1,25-34,Prepaid_Daily,5G_Device,5G,Light,0.64858,0.12390000000000001,0.02345,0.00149,0.97649
SUB9877580,2026-04-13,1.55,0.64,0.03,1.34,0,0,35-44,Postpaid_Basic,Mid_Range,4G+,Moderate,2.0198,0.13566999999999999,0.00049,0.14803,2.21667
SUB4081328,2026-03-28,0.5,0.42,0.1,0.32,0,0,45-54,Prepaid_Monthly,Mid_Range,4G,Light,0.38811,0.10533,0.00166,0.0148,0.54369
SUB6371112,2026-04-03,0.79,1.09,0.3,0.14,1,1,25-34,Postpaid_Basic,Mid_Range,5G,Moderate,1.94638,0.32156999999999997,0.00327,0.02584,2.56767
SUB9551646,2026-04-09,0.75,0.95,0.31,1.47,0,1,18-24,Postpaid_Unlimited,Mid_Range,4G,Light,1.1334600000000001,0.15080000000000002,0.00613,0.07729000000000001,1.39466
SUB8281505,2026-03-27,2.37,1.15,0.44,1.59,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate,2.4683800000000002,0.27811,0.00428,0.16945,2.8859899999999996
SUB6124795,2026-04-11,0.92,2.61,1.16,0.61,1,1,45-54,Postpaid_Premium,Premium_Smartphone,4G,Moderate,1.2617,0.61494,0.00836,0.11037000000000001,2.08827
SUB6411263,2026-04-07,0.37,2.03,0.18,0.06,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.29556,0.5571,0.0035099999999999997,0.01048,0.9228500000000001
SUB4963735,2026-03-25,5.54,1.66,0.9,0.4,1,1,35-44,Postpaid_Basic,Premium_Smartphone,5G,Power_User,10.61134,0.60782,0.010960000000000001,0.04199,12.237219999999999
SUB7493509,2026-04-16,2.71,1.71,0.5,2.71,0,1,25-34,Postpaid_Premium,Premium_Smartphone,5G,Heavy,7.99123,0.5296000000000001,0.00917,0.33831,8.14473
SUB9989138,2026-03-27,1.88,2.36,2.17,0.08,0,0,18-24,Prepaid_Daily,5G_Device,5G,Heavy,4.2891,0.8091499999999999,0.03964,0.00719,5.69919
SUB9824031,2026-04-08,2.08,3.36,0.41,0.42,1,0,25-34,Postpaid_Premium,Mid_Range,3G,Moderate,1.4128399999999999,0.40548,0.00747,0.06506999999999999,2.09626
SUB2192929,2026-03-31,0.61,0.77,0.74,0.04,0,0,18-24,Prepaid_Daily,5G_Device,4G,Light,0.5975199999999999,0.1482,0.01123,0.00799,0.8285
SUB9711998,2026-04-16,1.16,1.44,0.27,0.32,0,1,45-54,Postpaid_Basic,Premium_Smartphone,4G,Light,1.0391,0.28849,0.00466,0.03408,1.5233800000000002
SUB7555035,2026-04-14,4.21,1.32,0.16,0.88,0,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Heavy,6.99621,0.2527,0.0014299999999999998,0.054049999999999994,7.41109
SUB5068316,2026-04-02,0.61,0.81,0.19,0.01,0,0,35-44,Prepaid_Daily,5G_Device,3G,Very_Light,0.25116,0.10513,0.0024,0.00184,0.43862
SUB9067987,2026-03-28,2.28,0.32,0.19,0.18,0,0,35-44,Postpaid_Premium,Basic_Phone,4G+,Heavy,6.1469700000000005,0.10998999999999999,0.00244,0.030010000000000002,6.28886
SUB2656671,2026-04-01,1.63,0.69,0.95,0.22,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G+,Moderate,1.85417,0.22584,0.012039999999999999,0.01314,2.38568
SUB6681635,2026-04-05,0.82,1.54,0.52,0.3,0,1,25-34,Postpaid_Premium,Tablet,5G,Moderate,2.37702,0.5575800000000001,0.0101,0.02256,3.2337
SUB7145265,2026-04-12,0.79,3.4,2.72,1.44,0,1,18-24,Postpaid_Basic,Premium_Smartphone,3G,Light,0.27333999999999997,0.37433999999999995,0.04414,0.06289,0.88777
SUB9527171,2026-04-02,2.09,2.31,0.42,0.48,1,0,25-34,Postpaid_Premium,5G_Device,4G,Moderate,2.96519,0.51588,0.006860000000000001,0.09231,4.05735
SUB1783066,2026-03-19,0.66,2.15,1.07,2.04,0,0,18-24,Postpaid_Unlimited,Mid_Range,4G,Moderate,1.1425699999999999,0.6003,0.00983,0.23940999999999998,2.07162
SUB5899856,2026-04-10,0.24,2.43,0.37,0.63,0,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,Light,0.24095,0.65026,0.00349,0.06961,1.02081
SUB7240779,2026-03-21,2.83,0.21,2.59,0.0,0,0,18-24,Prepaid_Monthly,5G_Device,3G,Light,0.99415,0.01799,0.04339,0.0,1.17106
SUB5055957,2026-04-01,5.42,3.08,0.98,0.7,1,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Heavy,5.79322,0.59239,0.01815,0.03741,6.77416
SUB7617488,2026-03-19,3.24,2.63,0.0,0.23,1,0,18-24,Prepaid_Daily,Premium_Smartphone,5G,Heavy,7.4669799999999995,0.6801900000000001,0.0,0.02189,7.55842
SUB1597897,2026-03-28,0.38,0.19,0.01,0.01,0,1,55+,Postpaid_Basic,Basic_Phone,4G+,Light,0.67723,0.05294,0.00017,0.0015400000000000001,0.7788099999999999
SUB4941237,2026-04-06,0.58,1.2,0.19,1.17,1,0,25-34,Postpaid_Unlimited,Basic_Phone,4G,Light,0.8551,0.25278,0.00311,0.16956,1.40392
SUB3042999,2026-03-22,4.18,1.49,0.73,0.28,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G+,Power_User,11.96901,0.38685,0.01014,0.02051,12.85872
SUB4659985,2026-04-09,0.8,0.13,0.08,0.35,1,0,55+,Prepaid_Daily,5G_Device,4G+,Light,1.2294,0.032420000000000004,0.00093,0.046630000000000005,1.50044
SUB2902897,2026-03-28,3.12,2.6,0.36,0.3,0,0,25-34,Prepaid_Daily,5G_Device,4G,Moderate,2.74585,0.71514,0.00296,0.02459,3.3098899999999998
SUB9019213,2026-03-27,0.51,1.64,0.36,0.31,1,1,55+,Prepaid_Monthly,Premium_Smartphone,5G,Light,1.1779000000000002,0.44594,0.0019299999999999999,0.04206,1.65655
SUB4576511,2026-04-11,2.78,2.12,1.43,0.99,1,0,18-24,Prepaid_Monthly,5G_Device,4G,Moderate,2.8379499999999998,0.60439,0.01542,0.04446,3.2584
SUB2163950,2026-04-05,1.74,0.21,0.49,0.15,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light,1.7525,0.03663,0.0045,0.02355,2.02691
SUB1549148,2026-03-25,1.34,1.28,0.01,0.16,0,1,35-44,Postpaid_Premium,Premium_Smartphone,3G,Light,0.742,0.10392,5.9999999999999995e-05,0.02853,0.97864
SUB3773707,2026-04-06,1.33,0.13,0.43,0.05,1,0,45-54,Prepaid_Monthly,5G_Device,3G,Light,0.6040800000000001,0.01433,0.00808,0.00517,0.6492100000000001
SUB6068002,2026-04-02,3.94,2.48,0.25,4.09,0,1,25-34,Postpaid_Unlimited,Premium_Smartphone,4G+,Heavy,9.90941,0.56896,0.00171,0.47228,9.99874
SUB3773939,2026-04-05,2.03,0.35,0.13,1.58,1,1,55+,Postpaid_Premium,Premium_Smartphone,4G+,Heavy,4.94483,0.07943,0.00086,0.25396,5.69611
SUB2935740,2026-04-14,1.35,0.71,0.32,0.13,1,0,35-44,Postpaid_Unlimited,Mid_Range,4G,Light,1.63775,0.20786000000000002,0.0045,0.01656,1.7917100000000001
SUB4434955,2026-04-13,0.89,1.96,0.71,0.72,1,0,45-54,Prepaid_Monthly,5G_Device,4G,Light,0.65296,0.34112,0.01274,0.13588,1.39506
SUB5936710,2026-04-11,0.1,0.43,0.31,0.15,1,0,25-34,Postpaid_Basic,Basic_Phone,4G,Very_Light,0.11512,0.08928,0.00209,0.0166,0.28043
SUB6155872,2026-04-13,4.4,1.4,0.1,1.39,1,1,18-24,Prepaid_Monthly,Mid_Range,4G,Moderate,4.56297,0.25363,0.0014199999999999998,0.16847,4.82408
SUB4177326,2026-03-28,0.38,1.18,0.36,0.27,0,1,55+,Prepaid_Monthly,Premium_Smartphone,3G,Very_Light,0.18288,0.10255,0.0059299999999999995,0.027460000000000002,0.41149
SUB2554510,2026-04-06,0.36,0.66,0.0,0.2,0,0,55+,Postpaid_Basic,Tablet,5G,Light,0.58686,0.21428999999999998,0.0,0.00933,0.8426
SUB4763122,2026-03-26,4.57,6.0,0.62,0.33,0,0,25-34,Postpaid_Premium,5G_Device,4G,Heavy,5.24354,1.05755,0.00999,0.01783,7.031149999999999
SUB5421590,2026-04-07,0.77,0.28,0.19,0.03,1,0,18-24,Prepaid_Daily,Mid_Range,3G,Very_Light,0.30444,0.03799,0.00204,0.004690000000000001,0.41576
SUB3534937,2026-04-12,4.64,2.11,0.54,0.27,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Heavy,7.71879,0.6271100000000001,0.00847,0.01471,8.606459999999998
SUB1812461,2026-03-23,1.38,2.84,1.2,2.46,0,0,35-44,Prepaid_Monthly,5G_Device,5G,Moderate,2.4245900000000002,0.96734,0.006059999999999999,0.1905,3.36618
SUB5427036,2026-03-21,5.9,2.71,0.32,0.24,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G+,Power_User,9.44498,0.85345,0.0051600000000000005,0.016640000000000002,10.844850000000001
SUB2718224,2026-04-16,8.0,6.0,1.14,0.9,1,0,25-34,Postpaid_Unlimited,Premium_Smartphone,5G,Power_User,25.24208,1.9481700000000002,0.01659,0.11907999999999999,29.55246
SUB3710626,2026-04-17,1.76,0.58,1.03,0.04,1,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate,2.01342,0.11037000000000001,0.0156,0.0029100000000000003,2.1824
SUB8906166,2026-03-27,0.78,1.01,0.33,0.21,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light,0.5601,0.25259,0.0033799999999999998,0.01368,0.8815700000000001
SUB8310108,2026-04-07,2.91,6.0,3.6,2.48,1,0,18-24,Postpaid_Unlimited,5G_Device,4G+,Heavy,5.86808,1.22119,0.04929,0.18824000000000002,7.99922
SUB7440010,2026-04-10,2.01,1.66,1.06,0.96,0,0,25-34,Prepaid_Monthly,5G_Device,4G,Moderate,1.96654,0.30267,0.00889,0.17769,2.4285799999999997
SUB9674163,2026-04-10,5.41,6.0,0.54,3.18,1,1,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Power_User,14.57427,1.5693199999999998,0.0051600000000000005,0.27351,16.47823
SUB1444191,2026-03-24,0.12,0.64,0.02,0.26,0,0,35-44,Prepaid_Daily,Premium_Smartphone,3G,Very_Light,0.05336,0.05828,0.00011999999999999999,0.02513,0.20143
SUB2502337,2026-04-13,0.89,2.12,0.06,0.47,0,0,25-34,Prepaid_Monthly,Tablet,5G,Moderate,1.5400399999999999,0.76809,0.00109,0.08496,2.24902
SUB4486669,2026-04-15,1.27,0.78,0.34,0.22,1,0,25-34,Postpaid_Basic,Mid_Range,3G,Light,0.59889,0.08455,0.004200000000000001,0.0291,0.6762400000000001
SUB4722946,2026-04-01,4.37,1.46,0.88,2.36,1,0,35-44,Postpaid_Premium,Mid_Range,5G,Power_User,16.4183,0.48224,0.01333,0.35722000000000004,18.57412
